,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
30,2.3349504,3.617869,2.7404902,2.6211345,2.8313718,2.9485815,2.1710262,2.6364927,2.5066688,3.8010852,2.920101,2.805165,3.1628892,2.9422538,2.7702057,2.687457,2.1606627,2.6516738,3.0867887,3.5819638
31,13.315975,14.335985,14.607628,13.636354,12.733221,14.695198,13.942706,13.94293,13.69491,13.727776,14.224166,13.94376,14.262714,13.659446,13.974477,13.836675,14.162604,13.356791,13.653188,14.2373
32,0.35827684,1.3142391,1.4981389,1.05332,1.0655301,0.9431374,0.919606,1.2110379,0.6545779,0.44873565,0.7310256,0.36948293,0.52874464,0.7608904,0.61954886,0.82001734,0.4215613,0.77901125,0.863839,1.2782264
33,2.6707416,2.2459831,3.9374938,3.097321,3.4178429,3.7581115,3.0580258,2.9725697,2.500866,3.7744162,3.5384357,2.1720912,3.2603574,3.024023,2.933595,2.7285216,2.6116176,3.4500709,2.5383883,3.1467712
34,25.93941,26.997427,25.801003,26.376455,26.484623,26.52864,25.943464,26.065409,25.406582,26.474068,26.678938,26.173523,26.73978,25.963758,26.004463,27.12396,26.998878,27.277355,26.510147,27.186174
35,1.5272388,2.077477,0.51909494,1.1493852,1.103545,0.47868684,0.55921316,0.59470564,0.6257391,0.69987375,1.7685558,1.3612411,1.8658547,1.1907384,0.7489429,0.28007972,1.4740368,0.86280537,1.3080035,0.9030338
36,4.000608,2.681135,3.4542842,4.4045253,4.3365865,3.7305331,3.1833248,3.9252143,3.423364,2.57308,3.5190666,3.0877626,3.4857411,4.084462,4.116833,3.1926537,3.0657904,3.7906575,4.1871977,3.6554027
37,19.438976,21.1792,19.28559,19.961754,19.62542,19.86865,19.765411,19.496075,19.07121,19.195007,18.359623,19.84104,19.83174,18.988976,19.942167,18.80413,19.747192,19.844948,19.481415,20.79379
38,0.8437302,0.80813074,2.4628615,1.7386737,1.3038969,1.9507221,3.0240703,2.1191382,1.9325817,2.0066776,1.9546506,1.7912028,0.7180345,1.5186841,1.8740926,1.6999587,1.4034116,1.822016,1.7024589,1.2714716
39,7.089433,6.49532,6.134879,6.704313,6.47845,6.0567274,6.750457,6.630416,5.4299607,6.6505523,6.6001225,7.1221294,7.053682,7.163451,6.231517,6.981988,7.1442256,6.885433,7.591979,7.055777
40,9.063278,8.125836,8.412434,8.795122,9.243891,9.422377,8.797538,8.452547,9.800441,8.584759,8.645181,8.588694,9.285663,7.1618624,9.588581,9.129755,8.360193,8.256574,9.365876,9.382984
41,1.7066646,1.1093937,1.5235482,1.5770853,1.2369411,0.6686111,0.37008223,0.63336533,1.6973102,0.82610923,1.8116832,2.199029,0.8746105,1.4397156,0.9107752,1.3913513,1.746126,1.5327115,1.5723598,0.5935249
42,7.996497,9.830371,9.05152,9.218741,8.867308,8.199894,8.0049,7.2461123,9.1267395,8.654279,8.288809,8.951038,7.717166,8.150496,9.035132,8.504888,9.1276245,7.6955905,8.83619,9.251395
43,27.096731,27.03859,26.538439,26.127678,27.726542,27.321356,25.308956,26.238268,25.352985,27.190304,26.774343,25.752275,27.118183,26.661045,26.296642,26.0582,26.914295,26.634851,26.826992,27.18183
44,1.1786251,1.2250577,1.9077523,0.8447113,1.1777627,2.0158424,1.6248556,2.3016365,1.1257035,1.8343455,1.5962927,1.6239191,1.2925941,1.3367347,0.59324056,2.09075,0.92356384,1.955261,0.9679961,1.2466344
45,5.2250495,5.9141216,5.5596914,5.546303,4.9621987,6.211201,5.0816345,5.9936323,6.729623,5.1529956,5.1910405,5.5650363,6.4753666,4.884606,5.0894685,5.077259,5.5399137,4.870326,5.0784116,5.356069
46,2.5343795,2.7429461,2.7078893,2.236394,2.2444596,2.8308196,2.0999734,1.4499255,1.5090032,3.2684295,2.7098074,1.0193468,1.7055693,1.7254723,1.3951931,2.1011858,2.0964358,1.8421596,2.2897382,2.1223469
47,9.103176,8.845806,9.090355,8.194734,8.187938,8.555484,7.4171185,8.039902,7.946498,8.424071,8.486058,7.9582343,7.60263,7.436882,8.296882,9.0807705,6.9675546,8.543216,7.224996,7.6684704
48,1.6647992,1.2447786,1.2024546,0.9946151,1.5377076,1.4275421,1.2255654,1.008345,1.7571412,0.6126255,0.91348207,1.0870906,1.4467149,0.25755116,1.6431302,1.314333,1.8837372,1.3082567,0.4520079,0.6828476
49,6.3746314,6.02221,6.8039837,5.8583517,6.3775754,6.3046575,6.136296,6.6438093,5.72644,6.739666,5.9919395,4.8902135,5.757231,5.810654,6.103773,5.861671,4.2098336,6.0520315,5.472313,5.513062
50,2.1435819,1.3203722,1.7978501,2.205358,1.9223812,2.4523497,2.0417633,1.2796824,2.20276,2.3761754,2.5069966,2.5073464,2.5895517,2.0280805,2.155368,1.6419417,1.7017307,1.5568004,2.266878,1.7517568
51,5.991736,6.056766,7.469111,6.2197223,6.636719,6.5687275,6.4436765,6.233263,6.4409466,6.195756,5.414883,5.33352,6.229799,5.9167404,6.594342,5.813765,5.471232,6.245453,5.6934924,6.4778695
52,2.2978551,1.1671983,1.3822314,1.1087978,1.8550206,1.517998,0.79412925,0.7932756,1.5006285,0.8197071,0.46235836,1.5205845,1.3303022,1.5671213,1.5549054,1.5386968,1.0055554,1.746094,1.3917964,1.4294467
53,24.854029,27.38632,25.858723,26.285767,26.273785,26.162195,26.365042,26.96445,26.848465,25.047428,25.687267,26.19666,26.69899,26.717546,27.397312,26.547699,25.764748,26.882404,26.542608,27.133192
54,1.6121,1.2915516,1.1252027,1.3328116,1.6484951,2.0807867,1.4638027,2.0216117,1.4164393,1.6316463,1.5433708,1.4827784,1.3259183,1.5242841,1.457757,0.82693505,0.9710176,2.24578,1.0196326,1.6120154
55,21.970459,20.995586,20.91113,21.210722,21.519007,20.84435,21.182173,20.923582,20.734211,21.401451,20.774466,20.783058,21.06308,20.834358,19.75156,21.476345,21.08434,20.69011,21.448229,21.616007
56,1.3388419,1.320409,1.6260548,1.3963602,1.163135,1.4046708,0.91472346,1.4304287,1.4831069,2.5074916,1.6471498,1.3181169,2.884492,1.6814047,1.3389393,1.8476223,2.0515075,1.6272678,1.0723823,1.4034128
57,1.9374897,2.131063,1.2092559,1.9690197,2.178688,2.1449902,1.5652655,1.7616506,2.6644163,2.175698,1.7928659,1.9975247,2.4296741,2.588647,1.7864861,2.1837325,1.8501165,1.285447,2.0754,1.8881831
58,5.738887,5.0374837,4.6694803,5.052516,4.90317,3.7950172,5.7810464,4.7451715,4.3165045,5.6098814,4.781,5.6531982,4.4679747,4.7931075,5.164599,4.1932855,3.7500308,3.9216802,5.1042776,6.069386
59,3.5507264,4.6873736,3.5843666,3.910962,4.288052,3.765595,3.5063539,4.680375,4.021441,3.5737348,3.9459152,3.5855536,3.7582061,3.946236,3.8712132,3.249261,3.7226026,3.9154308,4.1724157,2.6019926
60,22.600365,22.643192,22.357918,22.634468,23.012665,21.89502,23.07676,22.30001,21.806816,22.32251,22.280602,22.79881,22.682812,22.746374,22.797081,22.584581,22.361141,22.523792,22.141315,22.311682
61,4.0108037,4.3325453,4.408116,4.493182,5.2021637,4.036141,4.030292,4.39861,3.9266877,5.571795,3.6221142,3.0118856,3.941512,3.9651117,4.178853,4.585006,4.005477,3.7013867,5.4474187,4.233355
62,24.142948,23.780222,24.2368,24.337942,24.595491,24.580776,24.06845,24.59004,24.502815,23.77906,24.159048,23.814293,23.757818,24.02047,24.60771,24.698437,23.939535,24.150524,23.864138,24.060074
63,19.376677,17.939152,18.79139,18.2925,19.087242,19.727707,18.622828,17.771973,17.943153,18.487381,18.876001,18.489996,18.982815,17.814926,18.517015,18.693066,17.308475,19.853458,17.904827,19.226374
64,2.1028006,1.6784711,2.4004612,2.125764,2.7284682,3.020867,2.7401075,1.922766,2.519358,1.6325772,2.9562092,2.7564116,2.6153264,2.9166427,1.8078179,2.0211477,2.5926943,3.3553264,2.4658217,3.2170012
65,26.773392,27.000668,27.322948,26.919558,27.849922,27.731081,26.592033,27.943396,27.48487,27.459455,28.01559,27.571878,27.480019,26.94036,27.881245,27.681337,28.558788,27.371105,28.190697,27.387783
66,22.977407,22.462746,22.447939,23.206165,22.87187,22.608488,22.62609,22.87354,23.060558,23.364779,23.029312,23.005707,24.025684,22.762892,23.858541,22.646374,22.339859,22.913218,23.12955,23.065924
67,21.559896,22.41203,21.097805,21.877483,21.651348,21.721186,22.969242,22.651926,21.84699,20.943665,21.774406,21.334673,22.266075,21.676092,21.248804,21.239416,21.367323,22.394281,22.541378,21.188572
68,3.116656,3.3186958,3.1855896,1.4679488,2.0303643,2.3672886,2.8626688,2.8963563,2.9679976,1.936129,2.9378319,2.7046568,1.8793709,2.1621585,3.1735015,2.6716619,2.4246733,3.9462347,2.9787073,3.182303
69,22.005188,21.598305,20.51841,21.685719,21.325338,22.401207,21.090973,21.769226,22.026827,21.145184,20.947144,21.40908,20.00181,20.434813,20.32571,20.995766,21.488375,20.935398,21.904676,21.485771
70,20.596992,21.079153,22.028793,20.368002,21.279217,21.376688,20.627594,20.761894,20.963139,21.524933,21.588743,20.979866,21.013378,21.691381,21.177006,20.8945,21.175976,21.47548,20.655247,21.08362
71,10.416889,10.681202,11.252877,11.67836,10.334713,10.611941,10.574185,11.663854,11.366669,11.90015,11.5977745,11.750895,10.368699,10.612575,10.988637,12.020878,11.257763,11.419856,10.95344,10.674189
72,6.8777814,6.927301,8.18635,5.700117,6.554083,7.4622593,6.9420457,7.465089,7.353557,6.8313727,8.5509405,7.3164077,6.0205493,7.1527214,6.529362,6.4980726,6.9411573,8.85008,6.4636955,6.82806
73,3.4276173,3.8557045,4.300051,3.7895968,3.5657177,3.901168,4.5032477,4.038574,3.7468154,3.6966956,4.066981,5.154718,3.767702,3.9209635,3.721187,3.840546,3.6689596,3.9042494,4.154809,4.242618
74,22.144653,20.286495,22.3397,21.243185,21.817814,21.33998,21.633133,21.206863,22.0464,21.538443,22.023922,22.10547,20.071796,21.477047,21.25865,21.030859,22.077583,22.286732,21.760725,22.539726
75,5.1716695,4.9939966,5.1309566,5.6147113,5.7094564,6.1851487,5.331065,6.698873,5.2951317,7.0304556,5.113734,5.4876175,5.0565643,5.4891324,5.8808594,5.766201,5.1320143,5.904633,5.0051546,4.993823
76,6.088261,6.433671,6.918256,6.6671414,6.653986,6.3439302,6.224719,6.642306,6.2373857,6.9298573,5.7862253,6.976245,6.000842,5.9174886,7.2205205,6.4436064,6.9535966,6.5436554,6.7728567,6.1406145
77,11.769562,10.685807,10.798864,11.095503,10.457902,10.870231,11.224195,11.194556,10.623726,11.676188,10.81588,10.6546545,10.886409,10.758318,12.088853,11.554295,10.304143,10.877193,10.626639,10.510327
78,7.131206,7.324755,7.7805953,6.923065,7.0076656,7.0741844,7.229438,7.0664783,7.0525255,7.1420064,7.1897736,7.114645,6.965027,7.120522,7.109334,7.2650146,7.154503,7.1631503,7.187958,7.1999283
79,9.044746,8.937395,9.5099325,9.44605,9.334108,9.006683,8.930398,9.555023,9.109056,8.607079,9.752303,9.1315155,10.0607395,9.549196,9.104117,9.08258,8.792064,8.800746,9.332482,9.881947
80,11.236452,11.735821,11.663767,11.539782,11.656877,11.927198,11.594186,11.092869,12.0818815,11.543407,11.394079,11.4149,11.600137,11.536029,11.403742,11.419933,11.749757,11.962617,11.745977,11.368208
81,9.927265,10.294737,10.480036,10.295464,10.234131,9.930504,9.843512,10.304386,9.588299,9.845725,10.206932,9.752711,9.867532,9.647372,10.635086,10.217706,10.017165,10.117607,9.950061,9.591377
82,6.859988,9.076628,7.5980883,6.655717,8.306429,7.6403008,7.456704,8.402588,7.2687445,7.730425,6.536955,8.923019,7.651223,6.7777967,8.156179,7.9089165,7.7038946,7.3807945,7.3624744,7.3348737
83,14.97624,16.089659,15.505926,16.367641,15.173161,14.708546,15.729631,15.011929,15.002873,15.676443,14.81143,15.593637,16.107185,15.42112,16.071156,15.774603,14.696374,15.603022,14.419472,15.743589
84,9.511438,10.291879,10.88291,10.312173,11.298944,10.572523,10.885692,11.198343,9.955002,9.695176,11.2077675,10.968249,9.566946,10.051464,10.379899,9.899742,10.817863,10.8969965,10.551989,9.602255
85,25.835245,24.465322,23.613934,23.741959,24.654741,25.038347,23.986061,25.230764,23.595469,25.413904,24.624414,24.988325,25.21465,25.275784,24.767548,24.933594,24.900328,23.219265,24.488659,24.63937
86,15.725313,14.764082,14.214777,14.653827,15.727385,14.375258,16.101414,14.703151,16.054283,15.085453,14.749422,14.854271,15.268564,15.96015,13.83167,14.965401,15.149047,15.150587,14.85111,14.515764
87,26.852623,26.178627,26.19058,26.210148,27.168419,25.418413,25.88784,26.090044,26.574646,26.225647,26.263535,26.845367,27.12688,25.631283,27.169313,25.508442,26.583557,26.315193,27.275726,26.74189
88,25.261246,26.192253,26.354153,25.712296,24.973976,26.076517,26.410511,25.78846,26.345276,27.027767,24.213448,26.071,25.151321,24.882462,24.534712,25.646854,26.383875,25.479221,26.106209,25.660202
89,37.159393,36.354057,35.010433,35.7293,34.385334,35.30185,34.929604,35.799435,36.01814,34.802208,36.71246,35.05975,35.773373,35.826836,35.384422,35.900845,34.82055,35.584587,34.37975,36.102547
90,31.572998,33.508568,32.97929,32.73391,32.804077,31.291927,32.86135,32.021946,33.345192,31.286402,32.721867,33.262634,33.405594,31.157146,33.87422,33.236782,30.864372,31.756115,33.231396,32.30094
91,41.93753,42.483162,41.84633,41.776966,40.41005,41.49022,40.4681,41.83426,39.922375,41.32504,41.067375,40.89536,41.388695,41.686054,41.742725,42.095722,41.025303,40.206303,40.764427,41.882267
92,33.342445,32.683617,32.990654,33.69886,32.968323,33.901386,33.353626,33.00861,30.608398,32.589752,33.01288,32.97258,32.890118,31.902918,32.55913,32.457417,32.05552,32.717216,31.83398,33.379982
93,55.580242,56.325592,54.146854,56.528526,56.24093,56.83371,55.398823,56.581635,56.748676,54.814037,55.524437,56.315147,55.41375,56.416485,56.19853,55.660767,57.274307,56.40972,55.98951,56.781483
94,36.877068,38.467434,39.038647,38.671837,37.391342,37.895714,38.29391,38.32142,39.95321,39.32532,38.539574,38.026474,36.93936,37.2649,38.188507,37.301167,38.744328,39.13211,38.796185,39.01567
95,59.61138,60.24492,60.57141,59.690582,60.07071,59.168827,59.106617,60.61564,61.16611,59.44731,59.923145,58.953148,59.438152,59.194527,59.542442,60.278526,61.544624,61.384136,60.25624,61.042717
96,36.94538,37.573303,37.56863,37.174713,37.914352,37.666718,36.816235,37.35429,38.685654,38.60524,35.11649,37.993446,38.53862,38.237854,38.214012,37.34439,37.509567,37.115093,37.821663,36.9865
97,41.352013,41.830055,41.288845,40.470486,40.289585,41.61703,41.432587,40.56224,42.702377,41.038067,40.91298,41.23767,42.401833,42.06055,40.79177,41.421825,40.4404,42.173992,41.90058,41.10565
98,34.774475,34.327488,34.24795,35.62159,35.571903,34.929348,35.576874,33.174637,34.13547,34.583714,36.05309,35.3408,34.4413,34.13835,34.37638,34.153587,34.239346,35.17639,35.477386,35.530205
99,10.2451725,9.609493,9.531171,9.157215,9.00752,10.072972,10.630232,9.7903805,10.101558,9.157751,9.817817,9.827284,10.527583,9.196416,9.022336,10.971746,9.620861,9.444054,8.537656,8.9583
100,4.1653233,4.6806307,4.661679,5.109668,5.5529985,5.5921464,5.3576837,4.5850654,2.34053,4.4570327,4.2675853,5.503125,4.203537,4.8189716,5.095784,4.860453,5.258607,5.7420692,4.898968,4.727084
101,2.3846874,2.079256,2.4844506,2.421426,2.2069223,1.7964579,2.2092612,2.325595,2.651155,2.0989313,2.5173063,1.8147224,2.160254,1.9522871,2.4739118,2.6956694,1.8127182,3.118497,1.7329922,2.725141
102,14.13776,13.939246,13.927093,13.920879,14.071533,13.940679,13.367207,14.483574,13.676847,14.035168,13.791076,14.254926,14.584343,13.941746,12.59057,13.420861,14.318665,13.924084,13.62266,12.822613
103,8.892629,10.198825,8.014718,8.497307,9.961462,9.576425,8.925904,8.102158,8.32654,8.319279,8.140508,10.389405,8.705054,11.57802,9.779449,8.101958,8.524696,8.393347,8.033829,9.038477
104,3.6444259,3.7838361,4.0805874,3.6451535,3.877643,3.6085184,3.7078857,3.4064162,3.807391,3.753281,3.8806593,3.9424543,3.9645557,3.8872309,3.4721742,3.544837,3.6589427,3.5214326,3.7203832,3.7025008
105,11.001548,11.197957,12.311461,12.584518,12.542234,12.362909,11.983046,11.263503,11.623595,12.803575,12.079504,12.098582,12.170209,11.931841,10.809923,12.443324,11.760297,11.646506,10.861806,11.88098
106,21.381401,21.263466,21.172682,22.65409,22.636497,22.456064,21.438843,20.528837,21.879683,22.015875,22.012932,20.993748,21.182318,23.163486,21.19563,22.199638,21.158213,20.941572,20.403399,20.718107
107,6.834678,6.7229,6.630454,6.282152,5.5556073,7.210742,6.591863,5.4970493,6.2005677,6.3232093,6.2810545,4.904353,6.4223213,6.767856,6.0194545,5.746669,6.0646973,6.2093334,7.0175414,5.7663026
108,15.929446,16.074116,16.354385,16.618975,16.014526,15.906467,17.052773,16.110401,16.18079,17.004107,16.21192,16.532461,16.796944,16.56818,16.194424,16.817196,16.883936,16.216742,16.357248,16.40827
109,7.1075993,6.1882133,7.1317406,6.4860516,7.045481,7.655216,7.742861,7.6961956,7.2991467,6.700074,7.2206173,6.64349,7.7559576,6.082382,6.4574995,6.1512156,6.879495,6.9288235,7.3714256,7.8204713
110,15.481789,14.843817,15.765458,14.837322,15.423146,15.515167,15.170508,14.815405,15.226414,14.797975,15.666209,15.407031,15.088351,15.122282,14.649578,15.935222,14.846071,15.913098,16.05322,14.903617
111,10.520249,9.894482,11.111259,11.382771,10.672803,9.490724,9.777814,10.267188,11.516856,10.190596,12.094704,9.828286,11.996268,10.008091,10.532652,10.492427,11.476159,9.591217,11.450248,9.814913
112,15.68388,15.653785,14.789909,16.68474,15.703374,15.791906,15.462392,15.579787,16.194302,16.179316,15.016233,15.2465725,15.750975,15.682833,16.380136,15.428886,15.183029,15.567185,16.126694,15.610554
113,3.523369,2.9174004,3.8277128,3.888714,3.1045372,3.7338219,2.453563,3.155061,3.1792977,2.6914387,2.344182,3.3344934,2.5345058,3.1247296,3.36951,2.9934697,3.1397853,3.3819156,2.9849794,3.6037257
114,27.27301,27.842434,30.850126,28.993908,29.43698,28.442547,28.60991,29.02945,28.19255,27.865637,29.1443,28.33519,28.653996,29.640352,28.166828,27.78875,27.852139,29.037777,28.621778,28.418535
115,18.455706,18.612486,19.46508,17.889257,18.744694,18.475891,18.62301,18.433165,18.104845,18.158123,18.924137,18.394829,18.726994,18.764835,18.49235,17.830896,18.440067,18.594713,17.955715,18.916512
116,14.39059,14.209894,14.880061,14.203869,13.330944,13.6531725,13.35228,14.315267,13.32225,14.195203,12.893896,14.319398,15.002945,13.596278,13.456545,14.327006,13.259651,13.977341,14.189159,15.616848
117,4.4525337,4.3384757,4.921206,4.4275255,3.9982877,4.6879454,4.6014123,4.1508303,4.307144,4.810434,4.671698,4.4678674,4.175752,4.441782,4.06711,4.4905534,4.8507576,4.2829037,3.9647753,4.241398
118,8.390175,8.7585335,8.120024,9.355396,9.605382,9.50763,9.757769,9.051324,8.179923,8.606745,8.689896,10.137712,8.527426,7.6124506,8.36809,8.514418,7.6125402,10.640346,9.08256,9.062027
119,15.130406,15.394565,16.103977,15.2880335,15.554693,16.009882,15.686335,15.643238,14.902895,16.21915,16.27966,15.716608,14.925306,15.371634,15.15317,16.288425,14.703824,16.045895,15.341667,15.934411
120,10.106939,8.022957,8.731835,8.415581,8.892395,9.562351,8.781143,9.469448,10.239741,9.714868,8.59546,9.116482,9.252005,9.563337,11.303925,9.224789,8.205143,10.282049,9.849085,9.830387
121,7.1129336,7.6837344,7.7193217,7.518072,8.773662,7.5550146,9.1320715,7.6741853,8.898598,8.457371,8.545068,8.307514,7.6959157,8.652962,9.099237,8.140569,7.67228,8.022061,8.944332,7.3381696
122,7.911042,6.546242,6.918379,7.0350294,6.651682,6.5829334,7.454487,6.21281,7.275773,6.4567804,6.2013836,6.276243,6.8056893,8.054259,6.1268167,6.0457854,7.839248,6.2121134,7.4407916,6.678961
123,18.908617,18.774021,19.441826,19.818047,19.585566,19.638592,19.143282,19.912718,18.549694,16.770159,19.770111,18.63436,17.79457,19.454496,17.842133,19.481543,17.725601,18.524437,18.841095,18.09532
124,19.815584,18.996641,18.88743,17.744152,18.381174,17.858822,19.576008,19.586931,19.090431,17.860693,18.258245,18.896996,19.451012,18.595749,19.975933,19.882761,19.990097,20.741343,18.88954,19.79823
125,11.48613,11.509828,10.830323,11.049088,10.888262,11.065214,12.510192,11.647619,10.584306,11.367571,11.408846,12.106444,11.454702,11.893203,11.290164,9.5046425,10.975493,11.285459,10.939684,12.264935
