,0,1,2
0,0.9972375631332397,1.2099599838256836,0.10235002636909485
1,0.8088501691818237,1.0220593214035034,0.15573009848594666
2,11.104854583740234,11.434663772583008,0.13025008141994476
3,3.908869743347168,4.080348014831543,0.09090255200862885
4,2.043267250061035,2.3242690563201904,0.16895337402820587
5,7.880550384521484,8.464550971984863,0.23343539237976074
6,3.013990640640259,3.211993455886841,0.10004562884569168
7,5.0514092445373535,5.472108364105225,0.16439373791217804
8,2.6581358909606934,2.872872829437256,0.13509219884872437
9,2.1866044998168945,2.4407436847686768,0.1310112178325653
10,8.714522361755371,8.927960395812988,0.12171076238155365
11,0.5847748517990112,0.7791009545326233,0.12582896649837494
12,7.6098127365112305,7.978534698486328,0.1566629558801651
13,13.149141311645508,13.434857368469238,0.14864316582679749
14,1.1845844984054565,1.3214484453201294,0.1128310114145279
15,15.617151260375977,15.917254447937012,0.1398695707321167
16,0.6341480016708374,0.7984135746955872,0.10573645681142807
17,2.4581823348999023,2.861297130584717,0.19604797661304474
18,3.91176438331604,4.12186336517334,0.11743290722370148
19,0.5038526654243469,0.742590069770813,0.1410454660654068
20,1.10813307762146,1.3245182037353516,0.09290336072444916
21,2.60205078125,2.8831164836883545,0.12191485613584518
22,4.411545276641846,4.614422798156738,0.11411800980567932
23,0.43176767230033875,0.6046570539474487,0.0923190638422966
24,8.861799240112305,9.012601852416992,0.08681533485651016
25,7.7743072509765625,8.25788688659668,0.24706336855888367
26,12.551300048828125,12.9207181930542,0.2205805480480194
27,9.466564178466797,9.827353477478027,0.1536341905593872
28,14.428680419921875,14.583284378051758,0.11367133259773254
29,4.52152681350708,4.851770401000977,0.12253671884536743
30,14.599960327148438,14.906275749206543,0.16005906462669373
31,2.1584994792938232,2.5464508533477783,0.1448478251695633
32,2.5255494117736816,2.7183167934417725,0.11691642552614212
33,1.0004518032073975,1.2927935123443604,0.1813918501138687
34,1.0493147373199463,1.257965326309204,0.1356193870306015
35,0.6814684271812439,0.9733099937438965,0.10454825311899185
36,13.394309043884277,13.632600784301758,0.14173376560211182
37,3.5099873542785645,3.7605671882629395,0.09887181967496872
38,2.5227537155151367,2.7678399085998535,0.1121106892824173
39,9.064022064208984,9.479586601257324,0.23396112024784088
40,14.042795181274414,14.81977367401123,0.26887935400009155
41,9.835460662841797,10.085935592651367,0.17472593486309052
42,5.191716194152832,5.622349262237549,0.22922247648239136
43,1.2872226238250732,1.574102520942688,0.18517768383026123
44,0.5572208762168884,0.9291195869445801,0.1578408032655716
45,9.334441184997559,9.67977523803711,0.1641041785478592
46,4.022869110107422,4.152503490447998,0.07795310020446777
47,1.4981482028961182,1.8492599725723267,0.16341657936573029
48,5.057890892028809,5.298986434936523,0.13978856801986694
49,0.9005376696586609,1.134194016456604,0.1414419710636139
50,9.525880813598633,9.722696304321289,0.1489669382572174
51,2.0971975326538086,2.3018808364868164,0.13521957397460938
52,0.7764299511909485,0.9532767534255981,0.12168776988983154
53,5.538376808166504,6.020088195800781,0.19017858803272247
54,4.261752128601074,4.692124843597412,0.18463671207427979
55,14.90637493133545,15.310620307922363,0.17441195249557495
56,1.1816563606262207,1.5494916439056396,0.1748315989971161
57,0.45006263256073,0.5868895649909973,0.10260932147502899
58,0.7653698325157166,1.0007801055908203,0.11888886988162994
59,2.540834903717041,2.666760206222534,0.07477683573961258
60,7.432722091674805,7.710884094238281,0.17664936184883118
61,10.29132080078125,10.670042991638184,0.1804559826850891
62,1.1039276123046875,1.380245327949524,0.1759936511516571
63,1.3692363500595093,1.6130168437957764,0.13432571291923523
64,0.783047080039978,1.0888148546218872,0.16081097722053528
65,0.735811710357666,0.8956887125968933,0.08496161550283432
66,0.5466197729110718,0.902126669883728,0.18203598260879517
67,4.547501564025879,4.751347541809082,0.12041687965393066
68,7.427573204040527,7.958532810211182,0.2547913193702698
69,0.524449348449707,0.7171783447265625,0.08571770042181015
